timestamp,model,split,entity,precision,recall,f1,support
2026-05-23 02:48:28,roberta-base,validation,weighted avg,0.6584754877986424,0.6043261726009068,0.6299397302912195,13453
2026-05-23 02:49:01,roberta-base,test,EDUCATION,0.39316239316239315,0.4577114427860697,0.42298850574712643,201
2026-05-23 02:49:01,roberta-base,test,JOB_TITLE,0.737284741690028,0.723095051060487,0.7301209597461826,2546
2026-05-23 02:49:01,roberta-base,test,SKILL,0.6447149396587599,0.578834298524192,0.6100009843488533,10706
2026-05-23 02:49:01,roberta-base,test,micro avg,0.6586729320262497,0.6043261726009068,0.6303302837649247,13453
2026-05-23 02:49:01,roberta-base,test,macro avg,0.5917206915037271,0.5865469307902496,0.5877034832807208,13453
2026-05-23 02:49:01,roberta-base,test,weighted avg,0.6584754877986424,0.6043261726009068,0.6299397302912195,13453
2026-05-23 03:05:09,roberta-base,validation,EDUCATION,0.4034334763948498,0.46766169154228854,0.4331797235023041,201
2026-05-23 03:05:09,roberta-base,validation,JOB_TITLE,0.7411715828832571,0.7007069913589945,0.7203714920250354,2546
2026-05-23 03:05:09,roberta-base,validation,SKILL,0.644586124918954,0.5571642069867364,0.5976953907815631,10706
2026-05-23 03:05:09,roberta-base,validation,micro avg,0.6594081049268539,0.5829926410466068,0.6188503570442262,13453
2026-05-23 03:05:09,roberta-base,validation,macro avg,0.5963970613990203,0.5751776299626732,0.5837488687696343,13453
2026-05-23 03:05:09,roberta-base,validation,weighted avg,0.6592620257309492,0.5829926410466068,0.6184540100220857,13453
2026-05-23 03:05:31,roberta-base,test,EDUCATION,0.4034334763948498,0.46766169154228854,0.4331797235023041,201
2026-05-23 03:05:31,roberta-base,test,JOB_TITLE,0.7411715828832571,0.7007069913589945,0.7203714920250354,2546
2026-05-23 03:05:31,roberta-base,test,SKILL,0.644586124918954,0.5571642069867364,0.5976953907815631,10706
2026-05-23 03:05:31,roberta-base,test,micro avg,0.6594081049268539,0.5829926410466068,0.6188503570442262,13453
2026-05-23 03:05:31,roberta-base,test,macro avg,0.5963970613990203,0.5751776299626732,0.5837488687696343,13453
2026-05-23 03:05:31,roberta-base,test,weighted avg,0.6592620257309492,0.5829926410466068,0.6184540100220857,13453
2026-05-23 03:20:09,roberta-base,validation,EDUCATION,0.4099099099099099,0.4527363184079602,0.4302600472813239,201
2026-05-23 03:20:09,roberta-base,validation,JOB_TITLE,0.7294166321886636,0.6924587588373919,0.7104573846463832,2546
2026-05-23 03:20:09,roberta-base,validation,SKILL,0.6334074780213961,0.5585652904913133,0.5936367697423935,10706
2026-05-23 03:20:09,roberta-base,validation,micro avg,0.6485099337748345,0.5823236452835798,0.613637253750049,13453
2026-05-23 03:20:09,roberta-base,validation,macro avg,0.5909113400399898,0.5679201225788885,0.5781180672233669,13453
2026-05-23 03:20:09,roberta-base,validation,weighted avg,0.6482380953795657,0.5823236452835798,0.6133042464636366,13453
2026-05-23 03:20:34,roberta-base,test,EDUCATION,0.4099099099099099,0.4527363184079602,0.4302600472813239,201
